order_id,user_id,order_date,category,status,order_amount_usd,discount_usd
ORD-11529,U1771,2026-04-05 00:00:00,Beauty,completed,96.47,22.0
ORD-11530,U1771,2026-04-22 00:00:00,Home & Living,completed,166.33,0.0
ORD-11531,U1771,2026-04-23 00:00:00,Home & Living,completed,141.82,0.0
ORD-11532,U1772,2026-01-27 00:00:00,Electronics,cancelled,160.2,0.0
ORD-11533,U1772,2026-01-31 00:00:00,Beauty,completed,17.94,0.0
ORD-11534,U1772,2026-02-01 00:00:00,Fashion,completed,36.91,0.0
ORD-11535,U1772,2026-02-09 00:00:00,Beauty,completed,27.51,1.93
ORD-11536,U1774,2026-03-17 00:00:00,Home & Living,completed,61.37,0.0
ORD-11537,U1776,2026-02-14 00:00:00,Home & Living,completed,318.16,0.0
ORD-11538,U1776,2026-03-07 00:00:00,Fashion,completed,161.83,21.66
ORD-11539,U1776,2026-03-09 00:00:00,Fashion,completed,100.17,0.0
ORD-11540,U1776,2026-04-09 00:00:00,Sports,completed,105.73,12.03
ORD-11541,U1776,2026-04-16 00:00:00,Home & Living,completed,183.79,0.0
ORD-11542,U1776,2026-04-20 00:00:00,Fashion,completed,172.39,33.16
ORD-11543,U1776,2026-04-29 00:00:00,Fashion,completed,29.49,0.0
ORD-11544,U1776,2026-04-30 00:00:00,Home & Living,completed,115.42,0.0
ORD-11545,U1777,2026-03-14 00:00:00,Home & Living,completed,232.76,13.28
ORD-11546,U1777,2026-03-20 00:00:00,Sports,refunded,89.0,0.0
ORD-11547,U1777,2026-03-23 00:00:00,Beauty,completed,66.45,0.0
ORD-11548,U1778,2026-03-20 00:00:00,Sports,completed,49.68,7.21
ORD-11549,U1778,2026-03-26 00:00:00,Home & Living,completed,202.94,0.0
ORD-11550,U1778,2026-03-28 00:00:00,Fashion,completed,135.72,14.65
ORD-11551,U1778,2026-03-29 00:00:00,Electronics,completed,180.24,0.0
ORD-11552,U1778,2026-03-30 00:00:00,Fashion,completed,38.6,7.87
ORD-11553,U1778,2026-03-31 00:00:00,Sports,completed,22.71,2.24
ORD-11554,U1778,2026-04-06 00:00:00,Sports,completed,36.23,0.0
ORD-11555,U1778,2026-04-15 00:00:00,Home & Living,completed,93.75,0.0
ORD-11556,U1779,2026-03-01 00:00:00,Electronics,completed,148.24,0.0
ORD-11557,U1779,2026-03-27 00:00:00,Fashion,cancelled,106.61,0.0
ORD-11558,U1779,2026-03-29 00:00:00,Beauty,completed,42.75,0.0
ORD-11559,U1779,2026-04-05 00:00:00,Electronics,completed,626.74,37.32
ORD-11560,U1780,2026-03-31 00:00:00,Home & Living,completed,187.02,0.0
ORD-11562,U1781,2026-04-06 00:00:00,Sports,completed,108.7,0.0
ORD-11563,U1781,2026-05-06 00:00:00,Sports,completed,99.84,20.95
ORD-11564,U1781,2026-05-07 00:00:00,Sports,completed,35.65,0.0
ORD-11566,U1782,2026-02-12 00:00:00,Home & Living,completed,75.94,0.0
ORD-11567,U1783,2026-02-06 00:00:00,Electronics,completed,184.08,0.0
ORD-11568,U1783,2026-02-07 00:00:00,Fashion,cancelled,86.37,0.0
ORD-11569,U1783,2026-02-11 00:00:00,Electronics,completed,312.04,0.0
ORD-11570,U1783,2026-03-23 00:00:00,Fashion,completed,120.37,0.0
ORD-11571,U1783,2026-04-02 00:00:00,Sports,completed,92.57,0.0
ORD-11572,U1783,2026-05-16 00:00:00,Electronics,cancelled,449.48,0.0
ORD-11574,U1785,2026-05-02 00:00:00,Home & Living,completed,317.07,0.0
ORD-11575,U1786,2026-02-23 00:00:00,Sports,completed,51.6,0.0
ORD-11576,U1786,2026-02-28 00:00:00,Electronics,completed,478.27,25.1
ORD-11577,U1786,2026-03-22 00:00:00,Home & Living,completed,48.29,0.0
ORD-11578,U1787,2026-02-12 00:00:00,Beauty,completed,108.71,17.47
ORD-11579,U1787,2026-02-15 00:00:00,Electronics,completed,237.88,42.29
ORD-11580,U1787,2026-03-17 00:00:00,Fashion,completed,154.38,16.01
ORD-11581,U1789,2026-03-31 00:00:00,Home & Living,completed,79.73,0.0
ORD-11582,U1789,2026-04-03 00:00:00,Fashion,completed,60.29,0.0
ORD-11583,U1790,2026-02-14 00:00:00,Electronics,completed,202.03,0.0
ORD-11584,U1790,2026-02-24 00:00:00,Beauty,completed,29.32,6.41
ORD-11585,U1790,2026-03-20 00:00:00,Sports,completed,15.42,0.0
ORD-11586,U1791,2026-03-03 00:00:00,Electronics,cancelled,306.59,0.0
ORD-11587,U1791,2026-03-06 00:00:00,Home & Living,completed,288.89,15.22
ORD-11588,U1791,2026-04-10 00:00:00,Home & Living,completed,272.16,0.0
ORD-11589,U1792,2026-02-24 00:00:00,Sports,cancelled,45.59,0.0
ORD-11590,U1792,2026-03-03 00:00:00,Fashion,completed,149.34,0.0
ORD-11591,U1792,2026-03-15 00:00:00,Electronics,completed,364.42,0.0
ORD-11592,U1794,2026-01-05 00:00:00,Home & Living,completed,139.74,8.38
ORD-11593,U1794,2026-01-06 00:00:00,Home & Living,completed,137.32,17.86
ORD-11594,U1794,2026-01-12 00:00:00,Home & Living,completed,215.38,0.0
ORD-11595,U1794,2026-01-24 00:00:00,Home & Living,completed,211.2,47.08
ORD-11596,U1794,2026-02-05 00:00:00,Home & Living,completed,286.48,64.03
ORD-11597,U1795,2026-04-27 00:00:00,Electronics,completed,348.09,0.0
ORD-11598,U1795,2026-05-12 00:00:00,Sports,completed,63.04,9.05
ORD-11599,U1796,2026-04-05 00:00:00,Fashion,completed,101.39,0.0
ORD-11600,U1796,2026-05-02 00:00:00,Fashion,completed,159.29,29.61
ORD-11601,U1798,2026-03-09 00:00:00,Sports,completed,82.05,0.0
ORD-11602,U1798,2026-03-26 00:00:00,Sports,completed,20.75,0.0
ORD-11603,U1800,2026-03-21 00:00:00,Beauty,completed,55.69,0.0
ORD-11604,U1802,2026-02-24 00:00:00,Fashion,cancelled,53.1,8.37
ORD-11605,U1803,2026-03-02 00:00:00,Beauty,completed,57.78,0.0
ORD-11606,U1803,2026-03-09 00:00:00,Sports,refunded,21.1,0.0
ORD-11607,U1803,2026-03-23 00:00:00,Home & Living,completed,205.02,0.0
ORD-11608,U1804,2026-02-18 00:00:00,Home & Living,cancelled,92.12,18.94
ORD-11609,U1805,2026-03-10 00:00:00,Fashion,completed,83.02,0.0
ORD-11610,U1805,2026-03-11 00:00:00,Beauty,completed,89.34,20.63
ORD-11611,U1807,2026-05-14 00:00:00,Beauty,completed,97.82,0.0
ORD-11612,U1810,2026-05-27 00:00:00,Fashion,completed,89.45,5.34
ORD-11614,U1811,2026-03-21 00:00:00,Fashion,completed,62.58,8.06
ORD-11615,U1811,2026-04-24 00:00:00,Fashion,cancelled,79.07,0.0
ORD-11616,U1811,2026-05-22 00:00:00,Beauty,completed,36.3,5.41
ORD-11617,U1812,2026-01-14 00:00:00,Home & Living,cancelled,130.11,18.3
ORD-11618,U1812,2026-01-25 00:00:00,Sports,refunded,61.59,0.0
ORD-11619,U1812,2026-01-27 00:00:00,Home & Living,completed,224.85,0.0
ORD-11620,U1813,2026-03-27 00:00:00,Electronics,completed,570.36,0.0
ORD-11621,U1813,2026-04-04 00:00:00,Beauty,completed,26.68,4.84
ORD-11622,U1814,2026-03-22 00:00:00,Home & Living,completed,76.27,0.0
ORD-11623,U1814,2026-03-25 00:00:00,Home & Living,completed,310.65,0.0
ORD-11624,U1814,2026-03-29 00:00:00,Fashion,completed,131.31,0.0
ORD-11625,U1815,2026-02-20 00:00:00,Electronics,completed,648.5,0.0
ORD-11626,U1815,2026-02-28 00:00:00,Fashion,completed,91.39,0.0
ORD-11627,U1815,2026-04-01 00:00:00,Home & Living,completed,244.7,0.0
ORD-11628,U1815,2026-04-13 00:00:00,Sports,completed,80.6,0.0
ORD-11629,U1816,2026-03-04 00:00:00,Sports,completed,57.76,9.42
ORD-11630,U1817,2026-02-13 00:00:00,Beauty,cancelled,109.22,10.9
ORD-11631,U1817,2026-03-05 00:00:00,Fashion,completed,124.22,16.18
ORD-11632,U1817,2026-03-23 00:00:00,Home & Living,refunded,244.15,31.51
ORD-11633,U1817,2026-03-27 00:00:00,Sports,completed,45.66,0.0
ORD-11634,U1818,2026-01-14 00:00:00,Fashion,cancelled,121.46,0.0
ORD-11635,U1818,2026-01-20 00:00:00,Electronics,cancelled,192.73,0.0
ORD-11636,U1818,2026-02-10 00:00:00,Home & Living,completed,124.61,27.77
ORD-11637,U1818,2026-02-13 00:00:00,Home & Living,completed,41.02,0.0
ORD-11638,U1818,2026-03-04 00:00:00,Home & Living,completed,84.9,14.68
ORD-11639,U1819,2026-02-13 00:00:00,Fashion,completed,69.22,0.0
ORD-11640,U1820,2026-03-23 00:00:00,Home & Living,completed,235.31,55.94
ORD-11641,U1820,2026-04-26 00:00:00,Electronics,cancelled,621.44,88.43
ORD-11642,U1820,2026-04-30 00:00:00,Sports,completed,98.28,0.0
ORD-11643,U1822,2026-03-05 00:00:00,Home & Living,completed,152.49,31.03
ORD-11644,U1823,2026-02-13 00:00:00,Electronics,completed,407.5,53.41
ORD-11645,U1824,2026-02-26 00:00:00,Fashion,completed,81.28,16.27
ORD-11646,U1824,2026-03-05 00:00:00,Fashion,completed,108.7,0.0
ORD-11647,U1825,2026-04-15 00:00:00,Home & Living,completed,66.79,9.44
ORD-11648,U1826,2026-03-02 00:00:00,Home & Living,completed,316.02,0.0
ORD-11649,U1826,2026-03-29 00:00:00,Electronics,completed,246.78,0.0
ORD-11650,U1829,2026-02-20 00:00:00,Beauty,completed,23.76,0.0
ORD-11651,U1829,2026-03-08 00:00:00,Electronics,cancelled,138.18,22.45
ORD-11652,U1829,2026-03-17 00:00:00,Fashion,completed,64.19,0.0
ORD-11653,U1830,2026-01-26 00:00:00,Fashion,completed,64.7,0.0
ORD-11654,U1831,2026-02-25 00:00:00,Sports,cancelled,37.1,0.0
ORD-11655,U1831,2026-02-27 00:00:00,Sports,completed,83.13,0.0
ORD-11656,U1831,2026-03-02 00:00:00,Home & Living,completed,161.79,12.65
ORD-11657,U1831,2026-03-29 00:00:00,Home & Living,completed,203.2,0.0
ORD-11658,U1831,2026-04-12 00:00:00,Beauty,completed,54.15,0.0
ORD-11659,U1831,2026-05-15 00:00:00,Home & Living,completed,117.65,14.45
ORD-11661,U1833,2026-01-27 00:00:00,Sports,completed,42.09,8.26
ORD-11662,U1833,2026-02-04 00:00:00,Sports,completed,108.65,0.0
ORD-11663,U1833,2026-02-12 00:00:00,Home & Living,completed,58.9,8.39
ORD-11664,U1833,2026-02-17 00:00:00,Electronics,completed,415.84,0.0
ORD-11665,U1835,2026-02-21 00:00:00,Electronics,completed,595.37,64.47
ORD-11666,U1836,2026-04-02 00:00:00,Fashion,completed,85.8,0.0
ORD-11667,U1839,2026-02-27 00:00:00,Home & Living,completed,131.22,23.66
ORD-11668,U1839,2026-03-07 00:00:00,Fashion,completed,51.02,3.3
ORD-11669,U1841,2026-03-04 00:00:00,Sports,completed,51.6,0.0
ORD-11670,U1844,2026-01-25 00:00:00,Sports,completed,92.57,0.0
ORD-11671,U1844,2026-01-27 00:00:00,Beauty,completed,19.31,2.22
ORD-11672,U1845,2026-02-10 00:00:00,Sports,completed,113.07,10.28
ORD-11673,U1846,2026-01-27 00:00:00,Electronics,completed,413.16,22.88
ORD-11674,U1846,2026-01-29 00:00:00,Beauty,cancelled,96.76,0.0
ORD-11675,U1846,2026-02-02 00:00:00,Sports,completed,16.54,0.0
ORD-11676,U1846,2026-02-26 00:00:00,Electronics,cancelled,289.84,33.44
ORD-11677,U1848,2026-02-21 00:00:00,Beauty,completed,74.43,0.0
ORD-11678,U1849,2026-02-25 00:00:00,Fashion,completed,109.67,20.38
ORD-11679,U1850,2026-01-09 00:00:00,Sports,completed,44.53,10.65
ORD-11680,U1850,2026-01-12 00:00:00,Beauty,completed,71.47,11.51
ORD-11681,U1850,2026-01-23 00:00:00,Sports,completed,85.09,0.0
ORD-11682,U1850,2026-02-01 00:00:00,Home & Living,completed,207.98,34.7
ORD-11683,U1850,2026-02-02 00:00:00,Beauty,completed,88.58,0.0
ORD-11684,U1850,2026-02-24 00:00:00,Electronics,cancelled,454.76,0.0
ORD-11685,U1850,2026-03-09 00:00:00,Sports,completed,74.55,7.02
ORD-11686,U1851,2026-03-10 00:00:00,Sports,cancelled,116.31,0.0
ORD-11687,U1851,2026-03-11 00:00:00,Home & Living,completed,199.14,0.0
ORD-11688,U1852,2026-01-23 00:00:00,Fashion,completed,29.54,0.0
ORD-11689,U1852,2026-01-31 00:00:00,Home & Living,completed,186.17,0.0
ORD-11690,U1852,2026-02-05 00:00:00,Fashion,completed,70.21,0.0
ORD-11691,U1852,2026-02-09 00:00:00,Electronics,refunded,531.45,0.0
ORD-11692,U1852,2026-02-18 00:00:00,Fashion,completed,113.54,20.5
ORD-11693,U1852,2026-03-03 00:00:00,Home & Living,completed,110.97,0.0
ORD-11694,U1852,2026-03-06 00:00:00,Beauty,completed,93.78,0.0
ORD-11695,U1852,2026-03-26 00:00:00,Fashion,completed,85.54,19.6
ORD-11696,U1853,2026-04-04 00:00:00,Home & Living,refunded,234.73,45.95
ORD-11697,U1853,2026-04-24 00:00:00,Electronics,completed,436.1,0.0
ORD-11698,U1854,2026-03-29 00:00:00,Fashion,completed,80.94,0.0
ORD-11699,U1854,2026-04-20 00:00:00,Fashion,completed,68.64,12.88
ORD-11700,U1858,2026-04-02 00:00:00,Fashion,completed,161.72,0.0
ORD-11701,U1858,2026-04-15 00:00:00,Electronics,completed,523.73,84.5
ORD-11702,U1860,2026-04-02 00:00:00,Sports,completed,65.63,0.0
ORD-11703,U1860,2026-05-09 00:00:00,Home & Living,completed,131.64,0.0
ORD-11704,U1860,2026-05-14 00:00:00,Beauty,completed,70.43,0.0
ORD-11705,U1860,2026-05-16 00:00:00,Electronics,completed,176.0,0.0
ORD-11706,U1861,2026-02-26 00:00:00,Home & Living,refunded,151.43,17.81
ORD-11707,U1861,2026-03-19 00:00:00,Sports,completed,54.8,0.0
ORD-11708,U1861,2026-03-24 00:00:00,Beauty,completed,100.07,23.14
ORD-11709,U1861,2026-04-08 00:00:00,Beauty,completed,71.37,0.0
ORD-11710,U1863,2026-03-25 00:00:00,Fashion,completed,56.88,0.0
ORD-11711,U1864,2026-02-08 00:00:00,Sports,completed,58.2,8.08
ORD-11712,U1864,2026-02-10 00:00:00,Fashion,completed,146.72,0.0
ORD-11713,U1864,2026-03-09 00:00:00,Electronics,completed,169.25,39.84
ORD-11714,U1864,2026-03-11 00:00:00,Home & Living,completed,124.61,12.53
ORD-11715,U1864,2026-03-21 00:00:00,Beauty,completed,49.32,2.6
ORD-11716,U1864,2026-04-03 00:00:00,Sports,completed,118.72,0.0
ORD-11717,U1864,2026-04-04 00:00:00,Sports,completed,43.05,9.24
ORD-11718,U1865,2026-04-13 00:00:00,Electronics,cancelled,169.75,0.0
ORD-11719,U1865,2026-04-21 00:00:00,Beauty,completed,29.79,0.0
ORD-11720,U1865,2026-05-20 00:00:00,Electronics,completed,448.04,0.0
ORD-11722,U1866,2026-01-24 00:00:00,Sports,completed,71.67,8.58
ORD-11723,U1866,2026-02-18 00:00:00,Fashion,refunded,60.07,0.0
ORD-11724,U1866,2026-02-19 00:00:00,Sports,completed,42.67,5.54
ORD-11725,U1866,2026-03-01 00:00:00,Home & Living,completed,159.85,28.63
ORD-11726,U1866,2026-03-17 00:00:00,Electronics,completed,538.6,0.0
ORD-11727,U1866,2026-03-22 00:00:00,Sports,completed,114.26,26.35
ORD-11728,U1866,2026-04-12 00:00:00,Fashion,completed,174.5,0.0
ORD-11729,U1866,2026-05-04 00:00:00,Electronics,completed,396.4,93.72
ORD-11730,U1866,2026-05-20 00:00:00,Fashion,completed,157.87,28.87
ORD-11732,U1867,2026-02-10 00:00:00,Sports,completed,19.82,2.62
ORD-11733,U1870,2026-02-05 00:00:00,Home & Living,completed,249.67,44.11
ORD-11734,U1870,2026-02-18 00:00:00,Fashion,completed,146.24,0.0
ORD-11735,U1870,2026-03-04 00:00:00,Fashion,cancelled,152.92,24.98
ORD-11736,U1870,2026-03-08 00:00:00,Fashion,cancelled,37.82,0.0
ORD-11737,U1871,2026-02-23 00:00:00,Home & Living,completed,266.27,0.0
ORD-11738,U1871,2026-03-08 00:00:00,Electronics,completed,638.16,0.0
ORD-11739,U1871,2026-03-10 00:00:00,Fashion,completed,55.35,0.0
ORD-11740,U1872,2026-03-03 00:00:00,Home & Living,completed,225.65,0.0
ORD-11741,U1873,2026-02-07 00:00:00,Electronics,completed,441.65,0.0
ORD-11742,U1873,2026-02-09 00:00:00,Fashion,cancelled,89.36,0.0
ORD-11743,U1877,2026-03-17 00:00:00,Fashion,completed,26.99,0.0
ORD-11744,U1877,2026-03-20 00:00:00,Beauty,completed,96.19,0.0
ORD-11745,U1880,2026-01-24 00:00:00,Electronics,completed,398.06,0.0
ORD-11746,U1880,2026-02-05 00:00:00,Beauty,completed,51.19,8.12
ORD-11747,U1880,2026-02-06 00:00:00,Electronics,completed,434.05,0.0
ORD-11748,U1880,2026-03-29 00:00:00,Fashion,completed,141.23,7.44
ORD-11749,U1880,2026-04-12 00:00:00,Sports,completed,108.5,0.0
ORD-11750,U1880,2026-05-12 00:00:00,Fashion,completed,115.45,25.25
ORD-11751,U1880,2026-05-16 00:00:00,Beauty,cancelled,52.66,0.0
ORD-11752,U1881,2026-03-09 00:00:00,Home & Living,completed,55.88,0.0
ORD-11753,U1881,2026-03-16 00:00:00,Sports,completed,24.27,1.96
ORD-11754,U1881,2026-03-26 00:00:00,Sports,completed,60.04,8.49
ORD-11755,U1881,2026-04-04 00:00:00,Beauty,completed,36.58,6.75
ORD-11756,U1881,2026-04-05 00:00:00,Fashion,completed,72.95,0.0
ORD-11757,U1882,2026-01-10 00:00:00,Sports,completed,110.4,0.0
ORD-11758,U1882,2026-01-25 00:00:00,Sports,completed,50.5,11.29
ORD-11759,U1883,2026-01-21 00:00:00,Electronics,completed,263.74,0.0
ORD-11760,U1884,2026-03-20 00:00:00,Electronics,completed,625.07,0.0
ORD-11761,U1884,2026-04-06 00:00:00,Electronics,completed,219.71,0.0
ORD-11762,U1885,2026-01-28 00:00:00,Home & Living,completed,276.85,0.0
ORD-11763,U1886,2026-03-11 00:00:00,Sports,completed,84.42,0.0
ORD-11764,U1886,2026-03-25 00:00:00,Sports,completed,56.46,4.59
ORD-11765,U1888,2026-02-02 00:00:00,Beauty,completed,51.34,0.0
ORD-11766,U1888,2026-02-14 00:00:00,Beauty,completed,90.45,21.17
ORD-11767,U1888,2026-02-18 00:00:00,Home & Living,completed,81.92,0.0
ORD-11768,U1888,2026-02-24 00:00:00,Beauty,completed,38.57,5.64
ORD-11769,U1888,2026-03-12 00:00:00,Beauty,completed,57.03,11.62
ORD-11770,U1890,2026-04-03 00:00:00,Fashion,completed,168.6,0.0
ORD-11771,U1890,2026-04-08 00:00:00,Beauty,refunded,55.14,0.0
ORD-11772,U1890,2026-04-17 00:00:00,Beauty,refunded,37.29,6.47
ORD-11773,U1891,2026-04-25 00:00:00,Beauty,cancelled,50.5,5.52
ORD-11774,U1891,2026-04-30 00:00:00,Home & Living,completed,264.23,0.0
ORD-11775,U1891,2026-05-29 00:00:00,Beauty,completed,112.07,0.0
ORD-11776,U1892,2026-03-19 00:00:00,Home & Living,completed,214.41,35.67
ORD-11777,U1892,2026-03-27 00:00:00,Sports,completed,33.66,0.0
ORD-11778,U1893,2026-02-17 00:00:00,Beauty,cancelled,73.08,0.0
ORD-11779,U1893,2026-03-15 00:00:00,Beauty,completed,81.27,6.68
ORD-11780,U1894,2026-03-08 00:00:00,Home & Living,completed,150.21,0.0
ORD-11781,U1894,2026-03-12 00:00:00,Beauty,refunded,83.4,0.0
ORD-11782,U1894,2026-03-13 00:00:00,Sports,completed,49.07,0.0
ORD-11783,U1896,2026-02-12 00:00:00,Fashion,completed,124.16,0.0
ORD-11784,U1896,2026-02-24 00:00:00,Home & Living,completed,283.08,14.24
ORD-11785,U1896,2026-02-27 00:00:00,Fashion,refunded,106.21,0.0
ORD-11786,U1896,2026-03-04 00:00:00,Electronics,completed,590.64,0.0
ORD-11787,U1896,2026-04-22 00:00:00,Sports,completed,104.3,15.75
ORD-11788,U1896,2026-05-02 00:00:00,Fashion,completed,59.58,0.0
ORD-11789,U1897,2026-04-14 00:00:00,Electronics,refunded,444.63,0.0
ORD-11790,U1897,2026-04-27 00:00:00,Beauty,completed,83.47,7.18
ORD-11791,U1898,2026-01-09 00:00:00,Home & Living,completed,156.21,27.52
ORD-11792,U1898,2026-01-12 00:00:00,Fashion,completed,106.1,16.46
ORD-11793,U1898,2026-01-13 00:00:00,Fashion,completed,77.06,8.85
ORD-11794,U1898,2026-02-19 00:00:00,Sports,cancelled,100.55,0.0
ORD-11795,U1899,2026-01-17 00:00:00,Electronics,completed,571.95,80.1
ORD-11796,U1899,2026-01-23 00:00:00,Fashion,completed,39.88,0.0
ORD-11797,U1900,2026-01-25 00:00:00,Home & Living,completed,221.56,48.54
ORD-11798,U1901,2026-02-08 00:00:00,Beauty,cancelled,33.44,7.63
ORD-11799,U1901,2026-02-19 00:00:00,Home & Living,completed,209.51,0.0
ORD-11800,U1901,2026-03-05 00:00:00,Home & Living,completed,100.34,20.16
ORD-11801,U1901,2026-03-30 00:00:00,Home & Living,completed,186.36,0.0
ORD-11802,U1901,2026-04-18 00:00:00,Beauty,completed,76.68,19.16
ORD-11803,U1901,2026-04-30 00:00:00,Fashion,cancelled,77.95,10.06
ORD-11804,U1901,2026-05-12 00:00:00,Beauty,completed,90.48,11.67
ORD-11806,U1902,2026-01-30 00:00:00,Fashion,completed,74.06,0.0
ORD-11807,U1902,2026-02-18 00:00:00,Electronics,completed,113.17,0.0
ORD-11808,U1903,2026-03-02 00:00:00,Home & Living,completed,201.5,0.0
ORD-11809,U1904,2026-02-19 00:00:00,Sports,completed,91.65,0.0
ORD-11810,U1904,2026-02-24 00:00:00,Electronics,completed,608.43,58.71
ORD-11811,U1904,2026-03-03 00:00:00,Beauty,completed,54.29,0.0
ORD-11812,U1904,2026-03-19 00:00:00,Sports,completed,99.32,0.0
ORD-11813,U1904,2026-03-28 00:00:00,Electronics,completed,409.54,41.39
ORD-11814,U1904,2026-04-21 00:00:00,Sports,completed,34.26,0.0
ORD-11815,U1904,2026-05-10 00:00:00,Fashion,completed,105.11,0.0
ORD-11817,U1906,2026-03-17 00:00:00,Electronics,completed,579.84,0.0
ORD-11818,U1906,2026-03-23 00:00:00,Home & Living,completed,172.54,0.0
ORD-11819,U1906,2026-03-30 00:00:00,Sports,completed,91.24,0.0
ORD-11820,U1906,2026-04-12 00:00:00,Sports,completed,70.48,0.0
ORD-11821,U1906,2026-04-21 00:00:00,Fashion,completed,130.38,0.0
ORD-11822,U1908,2026-03-08 00:00:00,Home & Living,completed,221.47,0.0
ORD-11823,U1909,2026-02-11 00:00:00,Fashion,completed,102.26,0.0
ORD-11824,U1909,2026-02-17 00:00:00,Electronics,completed,392.76,0.0
ORD-11825,U1910,2026-03-03 00:00:00,Fashion,completed,77.07,6.06
ORD-11826,U1912,2026-03-13 00:00:00,Electronics,completed,451.33,0.0
ORD-11827,U1912,2026-04-04 00:00:00,Electronics,cancelled,179.21,0.0
ORD-11828,U1913,2026-02-23 00:00:00,Beauty,completed,76.42,8.9
ORD-11829,U1913,2026-03-04 00:00:00,Electronics,completed,197.67,0.0
ORD-11830,U1913,2026-03-06 00:00:00,Beauty,completed,23.31,0.0
ORD-11831,U1913,2026-03-08 00:00:00,Beauty,completed,110.32,25.35
ORD-11832,U1913,2026-04-02 00:00:00,Electronics,completed,154.78,0.0
ORD-11833,U1915,2026-03-04 00:00:00,Sports,completed,22.43,0.0
ORD-11834,U1915,2026-03-22 00:00:00,Electronics,completed,294.3,0.0
ORD-11835,U1915,2026-04-06 00:00:00,Electronics,cancelled,554.19,0.0
ORD-11836,U1915,2026-04-08 00:00:00,Electronics,completed,551.4,76.76
ORD-11837,U1915,2026-04-12 00:00:00,Fashion,completed,85.88,0.0
ORD-11838,U1915,2026-04-28 00:00:00,Sports,cancelled,85.02,0.0
ORD-11839,U1917,2026-04-08 00:00:00,Electronics,completed,326.59,32.93
ORD-11840,U1917,2026-04-29 00:00:00,Beauty,completed,75.25,0.0
ORD-11841,U1918,2026-04-04 00:00:00,Beauty,completed,50.84,0.0
ORD-11842,U1918,2026-04-16 00:00:00,Electronics,completed,481.35,0.0
ORD-11843,U1918,2026-04-22 00:00:00,Sports,completed,105.57,8.59
ORD-11844,U1919,2026-02-23 00:00:00,Sports,completed,107.12,22.94
ORD-11845,U1919,2026-02-24 00:00:00,Home & Living,completed,50.98,0.0
ORD-11846,U1919,2026-02-25 00:00:00,Sports,completed,115.55,0.0
ORD-11847,U1921,2026-02-20 00:00:00,Beauty,completed,87.26,0.0
ORD-11848,U1921,2026-02-23 00:00:00,Fashion,completed,50.48,10.03
ORD-11849,U1921,2026-03-01 00:00:00,Electronics,completed,220.89,49.73
ORD-11850,U1921,2026-03-17 00:00:00,Beauty,completed,61.54,0.0
ORD-11851,U1922,2026-04-12 00:00:00,Electronics,completed,628.82,0.0
ORD-11852,U1922,2026-05-08 00:00:00,Fashion,completed,175.69,0.0
ORD-11853,U1922,2026-05-11 00:00:00,Home & Living,completed,179.26,0.0
ORD-11854,U1923,2026-03-18 00:00:00,Beauty,completed,71.07,14.13
ORD-11855,U1924,2026-02-23 00:00:00,Sports,completed,32.37,0.0
ORD-11856,U1924,2026-03-24 00:00:00,Home & Living,completed,129.28,0.0
ORD-11857,U1924,2026-03-27 00:00:00,Fashion,completed,156.86,8.08
ORD-11858,U1924,2026-03-31 00:00:00,Fashion,completed,120.97,27.27
ORD-11859,U1927,2026-03-28 00:00:00,Beauty,completed,37.33,0.0
ORD-11860,U1927,2026-04-08 00:00:00,Electronics,cancelled,336.12,0.0
ORD-11861,U1927,2026-04-15 00:00:00,Sports,completed,101.21,21.57
ORD-11862,U1929,2026-02-05 00:00:00,Beauty,completed,93.49,0.0
ORD-11863,U1929,2026-02-18 00:00:00,Sports,completed,64.23,13.35
ORD-11864,U1930,2026-01-26 00:00:00,Fashion,completed,109.69,0.0
ORD-11865,U1930,2026-02-17 00:00:00,Sports,completed,65.77,0.0
ORD-11866,U1930,2026-02-19 00:00:00,Home & Living,completed,286.55,0.0
ORD-11867,U1930,2026-02-22 00:00:00,Sports,completed,36.71,0.0
ORD-11868,U1932,2026-04-12 00:00:00,Beauty,completed,18.27,0.0
ORD-11869,U1933,2026-03-05 00:00:00,Sports,cancelled,38.54,0.0
ORD-11870,U1933,2026-03-06 00:00:00,Home & Living,refunded,42.96,0.0
ORD-11871,U1933,2026-03-10 00:00:00,Beauty,completed,15.04,0.89
ORD-11872,U1933,2026-04-01 00:00:00,Sports,completed,39.85,4.97
ORD-11873,U1933,2026-05-01 00:00:00,Electronics,completed,618.6,0.0
ORD-11874,U1933,2026-05-15 00:00:00,Electronics,completed,89.84,0.0
ORD-11875,U1933,2026-05-16 00:00:00,Sports,completed,86.72,0.0
ORD-11876,U1934,2026-02-02 00:00:00,Sports,completed,67.49,0.0
ORD-11877,U1934,2026-02-03 00:00:00,Sports,completed,81.43,0.0
ORD-11878,U1934,2026-02-20 00:00:00,Home & Living,completed,50.87,3.47
ORD-11879,U1934,2026-02-21 00:00:00,Home & Living,completed,140.99,0.0
ORD-11880,U1934,2026-02-25 00:00:00,Fashion,completed,109.28,10.3
ORD-11881,U1934,2026-02-28 00:00:00,Electronics,completed,175.66,0.0
ORD-11882,U1934,2026-03-05 00:00:00,Home & Living,completed,154.83,0.0
ORD-11883,U1936,2026-02-25 00:00:00,Electronics,completed,477.45,51.85
ORD-11884,U1937,2026-03-26 00:00:00,Beauty,completed,81.81,0.0
