user_id,signup_date,channel,country,device
U2191,2026-02-22,Google_Ads,FR,iOS
U2192,2026-02-01,Organic_Search,UK,Android
U2193,2026-02-25,Paid_Social,DE,Android
U2194,2026-01-05,Referral,UK,Android
U2195,2026-03-20,Paid_Social,US,iOS
U2196,2026-03-29,Google_Ads,US,iOS
U2197,2026-03-29,Paid_Social,US,iOS
U2198,2026-03-09,Influencer,US,Web
U2199,2026-01-12,Influencer,UK,iOS
U2200,2026-03-10,Paid_Social,FR,iOS
U2201,2026-01-03,Referral,US,iOS
U2202,2026-01-02,Organic_Search,US,Android
U2203,2026-01-30,Organic_Search,CA,iOS
U2204,2026-02-13,Influencer,US,Web
U2205,2026-03-11,Influencer,UK,iOS
U2206,2026-03-03,Organic_Search,UK,Web
U2207,2026-02-10,Organic_Search,UK,iOS
U2208,2026-01-25,Organic_Search,US,Android
U2209,2026-03-31,Organic_Search,US,Web
U2210,2026-02-08,Influencer,US,iOS
U2211,2026-02-10,Paid_Social,UK,Web
U2212,2026-01-15,Paid_Social,UK,iOS
U2213,2026-03-13,Paid_Social,US,Web
U2214,2026-03-04,Organic_Search,UK,Android
U2215,2026-01-20,Organic_Search,FR,iOS
U2216,2026-01-08,Google_Ads,US,iOS
U2217,2026-03-03,Referral,UK,iOS
U2218,2026-02-28,Influencer,DE,iOS
U2219,2026-01-25,Organic_Search,US,iOS
U2220,2026-03-27,Influencer,US,iOS
U2221,2026-01-14,Influencer,UK,iOS
U2222,2026-02-08,Influencer,FR,Android
U2223,2026-03-26,Paid_Social,FR,iOS
U2224,2026-02-07,Paid_Social,UK,iOS
U2225,2026-02-27,Paid_Social,DE,Android
U2226,2026-02-05,Organic_Search,US,iOS
U2227,2026-01-25,Organic_Search,UK,iOS
U2228,2026-03-30,Organic_Search,UK,iOS
U2229,2026-02-06,Paid_Social,US,Web
U2230,2026-03-22,Google_Ads,DE,Android
U2231,2026-01-21,Paid_Social,UK,iOS
U2232,2026-01-20,Organic_Search,US,Android
U2233,2026-01-03,Referral,CA,Android
U2234,2026-02-28,Referral,US,Android
U2235,2026-02-03,Influencer,US,Android
U2236,2026-03-19,Referral,US,Android
U2237,2026-02-12,Paid_Social,DE,iOS
U2238,2026-03-29,Referral,DE,iOS
U2239,2026-01-17,Organic_Search,US,iOS
U2240,2026-03-20,Paid_Social,DE,Web
U2241,2026-03-11,Organic_Search,US,Android
U2242,2026-03-11,Organic_Search,DE,Android
U2243,2026-03-18,Organic_Search,UK,Web
U2244,2026-03-10,Google_Ads,US,iOS
U2245,2026-02-26,Influencer,CA,Android
U2246,2026-01-12,Google_Ads,US,Android
U2247,2026-01-03,Organic_Search,US,Web
U2248,2026-03-24,Influencer,UK,Web
U2249,2026-02-25,Google_Ads,CA,Android
U2250,2026-03-13,Paid_Social,US,iOS
U2251,2026-02-13,Google_Ads,US,Android
U2252,2026-01-11,Organic_Search,US,iOS
U2253,2026-01-12,Paid_Social,UK,Android
U2254,2026-03-03,Referral,US,Web
U2255,2026-02-08,Organic_Search,DE,iOS
U2256,2026-01-19,Paid_Social,CA,Android
U2257,2026-02-14,Influencer,UK,iOS
U2258,2026-01-06,Google_Ads,US,iOS
U2259,2026-02-22,Organic_Search,US,iOS
U2260,2026-01-25,Organic_Search,US,Android
U2261,2026-03-13,Organic_Search,FR,Web
U2262,2026-01-28,Google_Ads,US,Web
U2263,2026-02-10,Paid_Social,US,iOS
U2264,2026-01-02,Organic_Search,DE,Web
U2265,2026-01-07,Referral,US,Android
U2266,2026-02-05,Paid_Social,UK,iOS
U2267,2026-02-13,Organic_Search,US,iOS
U2268,2026-02-24,Paid_Social,FR,iOS
U2269,2026-01-27,Google_Ads,CA,Web
U2270,2026-03-04,Organic_Search,UK,Android
U2271,2026-03-19,Organic_Search,CA,Android
U2272,2026-03-12,Influencer,US,iOS
U2273,2026-01-04,Paid_Social,UK,Android
U2274,2026-02-13,Paid_Social,UK,iOS
U2275,2026-01-10,Paid_Social,UK,iOS
U2276,2026-01-22,Organic_Search,US,Android
U2277,2026-03-30,Organic_Search,US,iOS
U2278,2026-01-13,Paid_Social,US,Android
U2279,2026-02-14,Organic_Search,US,iOS
U2280,2026-02-25,Organic_Search,US,Android
U2281,2026-03-05,Influencer,DE,iOS
U2282,2026-02-20,Referral,US,Android
U2283,2026-01-01,Influencer,US,iOS
U2284,2026-01-30,Influencer,UK,iOS
U2285,2026-02-16,Organic_Search,UK,Web
U2286,2026-01-08,Referral,FR,iOS
U2287,2026-02-01,Organic_Search,UK,Android
U2288,2026-01-03,Referral,US,Web
U2289,2026-01-08,Referral,FR,iOS
U2290,2026-02-05,Google_Ads,UK,iOS
U2291,2026-01-12,Referral,US,Android
U2292,2026-02-21,Google_Ads,UK,Web
U2293,2026-03-04,Organic_Search,CA,Web
U2294,2026-03-14,Paid_Social,US,Android
U2295,2026-01-19,Google_Ads,US,Android
U2296,2026-01-16,Organic_Search,US,iOS
U2297,2026-01-10,Google_Ads,US,Web
U2298,2026-02-27,Referral,US,Web
U2299,2026-03-05,Organic_Search,UK,iOS
U2300,2026-01-03,Influencer,US,iOS
U2301,2026-03-26,Referral,CA,iOS
U2302,2026-01-05,Referral,DE,iOS
U2303,2026-02-18,Referral,UK,Android
U2304,2026-03-05,Paid_Social,FR,iOS
U2305,2026-03-20,Referral,US,iOS
U2306,2026-03-06,Influencer,UK,iOS
U2307,2026-03-14,Organic_Search,UK,Web
U2308,2026-01-31,Paid_Social,FR,Android
U2309,2026-03-15,Google_Ads,DE,iOS
U2310,2026-01-08,Organic_Search,US,iOS
U2311,2026-03-22,Google_Ads,CA,Web
U2312,2026-02-19,Google_Ads,US,Android
U2313,2026-03-15,Organic_Search,FR,iOS
U2314,2026-02-10,Google_Ads,CA,iOS
U2315,2026-02-27,Influencer,US,iOS
U2316,2026-02-17,Paid_Social,DE,iOS
U2317,2026-03-07,Organic_Search,US,Android
U2318,2026-01-08,Organic_Search,US,Web
U2319,2026-01-06,Paid_Social,UK,iOS
U2320,2026-01-23,Referral,UK,Android
U2321,2026-01-15,Organic_Search,CA,iOS
U2322,2026-03-20,Google_Ads,DE,Android
U2323,2026-01-20,Organic_Search,UK,Android
U2324,2026-03-29,Paid_Social,FR,iOS
U2325,2026-01-31,Influencer,CA,iOS
U2326,2026-01-17,Google_Ads,US,Android
U2327,2026-03-13,Organic_Search,CA,iOS
U2328,2026-03-01,Paid_Social,US,iOS
U2329,2026-02-14,Organic_Search,FR,Android
U2330,2026-02-19,Paid_Social,US,Web
U2331,2026-03-06,Google_Ads,US,iOS
U2332,2026-01-21,Organic_Search,US,Android
U2333,2026-03-31,Organic_Search,UK,iOS
U2334,2026-03-29,Paid_Social,US,Android
U2335,2026-02-28,Referral,US,Android
U2336,2026-01-18,Referral,UK,Web
U2337,2026-03-03,Organic_Search,CA,iOS
U2338,2026-01-07,Influencer,US,Android
U2339,2026-01-03,Paid_Social,US,Android
U2340,2026-01-24,Paid_Social,US,iOS
U2341,2026-02-11,Influencer,US,iOS
U2342,2026-03-20,Referral,FR,iOS
U2343,2026-03-07,Referral,FR,iOS
U2344,2026-03-08,Google_Ads,UK,Web
U2345,2026-02-08,Paid_Social,US,iOS
U2346,2026-02-01,Influencer,DE,iOS
U2347,2026-02-03,Organic_Search,UK,Android
U2348,2026-03-30,Google_Ads,FR,iOS
U2349,2026-01-04,Paid_Social,UK,Android
U2350,2026-03-20,Google_Ads,DE,iOS
U2351,2026-02-22,Organic_Search,UK,Web
U2352,2026-02-09,Organic_Search,US,Web
U2353,2026-03-07,Referral,CA,Web
U2354,2026-02-13,Organic_Search,UK,iOS
U2355,2026-03-20,Paid_Social,UK,Android
U2356,2026-03-23,Organic_Search,US,iOS
U2357,2026-02-07,Organic_Search,UK,iOS
U2358,2026-01-25,Organic_Search,UK,iOS
U2359,2026-02-23,Organic_Search,US,Android
U2360,2026-03-24,Influencer,US,iOS
U2361,2026-01-19,Organic_Search,UK,Android
U2362,2026-02-26,Referral,DE,iOS
U2363,2026-02-26,Google_Ads,UK,iOS
U2364,2026-03-07,Paid_Social,US,Android
U2365,2026-01-12,Google_Ads,DE,iOS
U2366,2026-03-06,Paid_Social,US,Android
U2367,2026-03-23,Influencer,US,iOS
U2368,2026-01-17,Organic_Search,US,Android
U2369,2026-01-22,Paid_Social,US,Android
U2370,2026-03-29,Influencer,US,iOS
U2371,2026-01-17,Referral,US,iOS
U2372,2026-03-18,Influencer,US,Android
U2373,2026-02-14,Paid_Social,US,Android
U2374,2026-01-23,Influencer,UK,iOS
U2375,2026-03-20,Paid_Social,UK,iOS
U2376,2026-02-10,Paid_Social,US,Web
U2377,2026-02-16,Organic_Search,FR,Android
U2378,2026-02-02,Google_Ads,US,iOS
U2379,2026-02-23,Organic_Search,UK,iOS
U2380,2026-01-15,Paid_Social,US,iOS
U2381,2026-02-05,Influencer,US,Android
U2382,2026-03-29,Organic_Search,UK,iOS
U2383,2026-01-24,Organic_Search,UK,Web
U2384,2026-03-01,Organic_Search,FR,iOS
U2385,2026-01-30,Referral,UK,iOS
U2386,2026-03-11,Paid_Social,CA,Android
U2387,2026-01-12,Paid_Social,US,Web
U2388,2026-03-29,Influencer,US,Android
U2389,2026-02-10,Influencer,US,iOS
U2390,2026-01-22,Paid_Social,US,Android
U2391,2026-01-07,Google_Ads,UK,Android
U2392,2026-01-16,Influencer,UK,iOS
U2393,2026-02-16,Google_Ads,US,iOS
U2394,2026-01-31,Organic_Search,CA,iOS
U2395,2026-03-16,Influencer,FR,iOS
U2396,2026-02-08,Paid_Social,US,Web
U2397,2026-01-23,Organic_Search,US,iOS
U2398,2026-02-25,Paid_Social,US,Web
U2399,2026-03-05,Organic_Search,US,Android
U2400,2026-01-16,Organic_Search,US,Android
U2401,2026-01-16,Influencer,UK,Android
U2402,2026-01-04,Organic_Search,US,iOS
U2403,2026-03-08,Paid_Social,US,iOS
U2404,2026-03-01,Paid_Social,CA,iOS
U2405,2026-02-12,Organic_Search,DE,Android
U2406,2026-03-17,Referral,CA,iOS
U2407,2026-03-14,Organic_Search,US,Android
U2408,2026-02-22,Paid_Social,US,iOS
U2409,2026-03-20,Paid_Social,UK,iOS
U2410,2026-01-19,Organic_Search,US,iOS
U2411,2026-01-11,Organic_Search,US,Web
U2412,2026-01-25,Google_Ads,DE,Android
U2413,2026-01-06,Referral,UK,iOS
U2414,2026-02-17,Organic_Search,US,Android
U2415,2026-03-26,Google_Ads,UK,iOS
U2416,2026-01-04,Google_Ads,US,Web
U2417,2026-01-11,Influencer,US,Android
U2418,2026-02-10,Paid_Social,US,iOS
U2419,2026-03-26,Paid_Social,US,Android
U2420,2026-01-29,Paid_Social,US,iOS
U2421,2026-02-15,Google_Ads,CA,Web
U2422,2026-01-04,Influencer,UK,iOS
U2423,2026-01-14,Organic_Search,DE,Android
U2424,2026-03-30,Paid_Social,US,iOS
U2425,2026-03-28,Referral,US,Android
U2426,2026-01-01,Influencer,US,Android
U2427,2026-03-27,Referral,US,Android
U2428,2026-02-27,Influencer,US,Android
U2429,2026-03-20,Paid_Social,DE,Web
U2430,2026-02-10,Google_Ads,DE,iOS
U2431,2026-02-16,Google_Ads,UK,iOS
U2432,2026-02-13,Organic_Search,UK,iOS
U2433,2026-03-02,Paid_Social,CA,Web
U2434,2026-01-13,Google_Ads,US,iOS
U2435,2026-01-03,Organic_Search,US,Android
U2436,2026-01-28,Influencer,US,Android
U2437,2026-03-05,Google_Ads,DE,iOS
U2438,2026-01-19,Referral,CA,iOS
U2439,2026-03-02,Organic_Search,US,iOS
U2440,2026-03-29,Organic_Search,FR,iOS
U2441,2026-01-09,Google_Ads,FR,iOS
U2442,2026-03-02,Organic_Search,US,iOS
U2443,2026-02-09,Google_Ads,US,Web
U2444,2026-03-20,Influencer,US,Web
U2445,2026-01-16,Organic_Search,CA,iOS
U2446,2026-03-04,Paid_Social,US,iOS
U2447,2026-03-17,Paid_Social,DE,iOS
U2448,2026-03-27,Paid_Social,US,Android
U2449,2026-03-03,Referral,DE,Android
U2450,2026-02-14,Influencer,US,iOS
U2451,2026-02-25,Google_Ads,UK,iOS
U2452,2026-03-20,Google_Ads,FR,Android
U2453,2026-02-21,Paid_Social,FR,Android
U2454,2026-01-03,Referral,FR,iOS
U2455,2026-03-25,Google_Ads,US,Android
U2456,2026-03-04,Google_Ads,DE,iOS
U2457,2026-03-02,Influencer,US,iOS
U2458,2026-01-20,Organic_Search,US,Android
U2459,2026-03-01,Influencer,UK,Android
U2460,2026-02-05,Organic_Search,US,iOS
U2461,2026-02-28,Paid_Social,UK,Web
U2462,2026-01-10,Paid_Social,CA,iOS
U2463,2026-03-01,Referral,US,Android
U2464,2026-03-31,Influencer,DE,iOS
U2465,2026-01-05,Google_Ads,US,Web
U2466,2026-03-29,Google_Ads,US,Web
U2467,2026-02-06,Google_Ads,US,iOS
U2468,2026-03-20,Referral,CA,Web
U2469,2026-03-12,Paid_Social,FR,Android
U2470,2026-02-21,Paid_Social,CA,Android
U2471,2026-03-08,Organic_Search,CA,iOS
U2472,2026-03-21,Influencer,US,Android
U2473,2026-02-06,Google_Ads,US,Web
U2474,2026-01-30,Paid_Social,DE,iOS
U2475,2026-03-02,Organic_Search,UK,Web
U2476,2026-03-14,Influencer,US,iOS
U2477,2026-03-10,Organic_Search,US,iOS
U2478,2026-03-13,Google_Ads,UK,Android
U2479,2026-02-09,Referral,UK,Android
U2480,2026-03-15,Paid_Social,US,Android
U2481,2026-01-11,Organic_Search,UK,iOS
U2482,2026-02-19,Google_Ads,UK,Web
U2483,2026-01-01,Influencer,UK,iOS
U2484,2026-01-30,Paid_Social,US,iOS
U2485,2026-02-02,Referral,DE,iOS
U2486,2026-02-05,Organic_Search,US,Android
U2487,2026-03-04,Paid_Social,US,Web
U2488,2026-02-04,Google_Ads,DE,Android
U2489,2026-02-10,Influencer,UK,Android
U2490,2026-01-22,Organic_Search,US,iOS
U2491,2026-02-03,Influencer,DE,Android
U2492,2026-01-21,Google_Ads,UK,iOS
U2493,2026-01-07,Paid_Social,DE,iOS
U2494,2026-02-24,Organic_Search,DE,iOS
U2495,2026-03-02,Influencer,UK,Android
U2496,2026-02-25,Organic_Search,UK,Android
U2497,2026-02-11,Paid_Social,US,Android
U2498,2026-02-04,Organic_Search,US,iOS
U2499,2026-03-19,Influencer,US,iOS
