event_id,user_id,event_time,event_type
EV-506476,U1588,2026-03-12 23:38:00,add_to_cart
EV-501842,U1170,2026-03-12 23:39:00,payment_success
EV-502925,U1266,2026-03-12 23:39:00,product_view
EV-503767,U1338,2026-03-12 23:39:00,payment_success
EV-505476,U1484,2026-03-12 23:39:00,payment_success
EV-506904,U1621,2026-03-12 23:39:00,product_view
EV-502660,U1235,2026-03-12 23:40:00,add_to_cart
EV-505995,U1547,2026-03-12 23:40:00,product_view
EV-506477,U1588,2026-03-12 23:40:00,checkout_start
EV-507039,U1626,2026-03-12 23:40:00,app_open
EV-500726,U1075,2026-03-12 23:41:00,product_view
EV-502926,U1266,2026-03-12 23:41:00,product_view
EV-505802,U1527,2026-03-12 23:41:00,product_view
EV-506905,U1621,2026-03-12 23:41:00,add_to_cart
EV-506478,U1588,2026-03-12 23:42:00,payment_success
EV-502927,U1266,2026-03-12 23:43:00,add_to_cart
EV-502661,U1235,2026-03-12 23:44:00,checkout_start
EV-506906,U1621,2026-03-12 23:44:00,checkout_start
EV-500727,U1075,2026-03-12 23:45:00,add_to_cart
EV-502662,U1235,2026-03-12 23:45:00,payment_success
EV-502928,U1266,2026-03-12 23:45:00,checkout_start
EV-505996,U1547,2026-03-12 23:45:00,product_view
EV-507040,U1626,2026-03-12 23:45:00,product_view
EV-505803,U1527,2026-03-12 23:46:00,product_view
EV-506907,U1621,2026-03-12 23:46:00,payment_success
EV-502929,U1266,2026-03-12 23:47:00,payment_success
EV-500728,U1075,2026-03-12 23:48:00,checkout_start
EV-505804,U1527,2026-03-12 23:48:00,add_to_cart
EV-507041,U1626,2026-03-12 23:48:00,product_view
EV-505997,U1547,2026-03-12 23:50:00,product_view
EV-505805,U1527,2026-03-12 23:52:00,checkout_start
EV-505998,U1547,2026-03-12 23:52:00,add_to_cart
EV-505806,U1527,2026-03-12 23:53:00,payment_success
EV-507042,U1626,2026-03-12 23:53:00,product_view
EV-505999,U1547,2026-03-12 23:55:00,checkout_start
EV-507043,U1626,2026-03-12 23:55:00,add_to_cart
EV-506000,U1547,2026-03-12 23:56:00,payment_success
EV-507044,U1626,2026-03-12 23:59:00,checkout_start
EV-507045,U1626,2026-03-13 00:00:00,payment_success
EV-508315,U1424,2026-03-13 00:10:00,app_open
EV-508316,U1424,2026-03-13 00:13:00,product_view
EV-507685,U1142,2026-03-13 01:47:00,app_open
EV-507686,U1142,2026-03-13 01:50:00,product_view
EV-508094,U2499,2026-03-13 04:11:00,app_open
EV-508095,U2499,2026-03-13 04:14:00,product_view
EV-508096,U2499,2026-03-13 04:18:00,add_to_cart
EV-507184,U1571,2026-03-13 05:06:00,app_open
EV-507185,U1571,2026-03-13 05:09:00,product_view
EV-508948,U1533,2026-03-13 10:17:00,app_open
EV-508949,U1533,2026-03-13 10:20:00,product_view
EV-508299,U1935,2026-03-13 14:14:00,app_open
EV-508300,U1935,2026-03-13 14:17:00,product_view
EV-508092,U1318,2026-03-13 14:20:00,app_open
EV-508301,U1935,2026-03-13 14:21:00,add_to_cart
EV-508093,U1318,2026-03-13 14:23:00,product_view
EV-508073,U2120,2026-03-13 15:28:00,app_open
EV-508074,U2120,2026-03-13 15:31:00,product_view
EV-507394,U1566,2026-03-13 17:45:00,app_open
EV-507395,U1566,2026-03-13 17:48:00,product_view
EV-507117,U1732,2026-03-13 19:29:00,app_open
EV-508046,U1920,2026-03-13 19:29:00,app_open
EV-507118,U1732,2026-03-13 19:32:00,product_view
EV-508047,U1920,2026-03-13 19:32:00,product_view
EV-507119,U1732,2026-03-13 19:36:00,add_to_cart
EV-508048,U1920,2026-03-13 19:36:00,add_to_cart
EV-507560,U1583,2026-03-13 21:52:00,app_open
EV-507561,U1583,2026-03-13 21:55:00,product_view
EV-507562,U1583,2026-03-13 21:59:00,add_to_cart
EV-505058,U1438,2026-03-13 23:20:00,app_open
EV-505059,U1438,2026-03-13 23:22:00,product_view
EV-501595,U1142,2026-03-13 23:24:00,app_open
EV-505060,U1438,2026-03-13 23:24:00,add_to_cart
EV-505061,U1438,2026-03-13 23:26:00,checkout_start
EV-502606,U1230,2026-03-13 23:27:00,app_open
EV-505062,U1438,2026-03-13 23:27:00,payment_success
EV-501596,U1142,2026-03-13 23:28:00,product_view
EV-502607,U1230,2026-03-13 23:31:00,product_view
EV-503692,U1332,2026-03-13 23:31:00,app_open
EV-506981,U1623,2026-03-13 23:31:00,app_open
EV-501597,U1142,2026-03-13 23:32:00,add_to_cart
EV-508953,U1072,2026-03-13 23:32:00,app_open
EV-501598,U1142,2026-03-13 23:34:00,checkout_start
EV-503693,U1332,2026-03-13 23:34:00,product_view
EV-502608,U1230,2026-03-13 23:35:00,product_view
EV-506982,U1623,2026-03-13 23:35:00,product_view
EV-508954,U1072,2026-03-13 23:35:00,product_view
EV-501599,U1142,2026-03-13 23:36:00,payment_success
EV-502609,U1230,2026-03-13 23:37:00,add_to_cart
EV-503110,U1279,2026-03-13 23:37:00,app_open
EV-503694,U1332,2026-03-13 23:38:00,product_view
EV-506983,U1623,2026-03-13 23:38:00,product_view
EV-503695,U1332,2026-03-13 23:40:00,add_to_cart
EV-502610,U1230,2026-03-13 23:41:00,checkout_start
EV-506984,U1623,2026-03-13 23:41:00,product_view
EV-502611,U1230,2026-03-13 23:42:00,payment_success
EV-503111,U1279,2026-03-13 23:42:00,product_view
EV-503696,U1332,2026-03-13 23:42:00,checkout_start
EV-503697,U1332,2026-03-13 23:43:00,payment_success
EV-506985,U1623,2026-03-13 23:43:00,add_to_cart
EV-501752,U1157,2026-03-13 23:44:00,app_open
EV-502557,U1225,2026-03-13 23:44:00,app_open
EV-502440,U1218,2026-03-13 23:45:00,app_open
EV-503112,U1279,2026-03-13 23:46:00,add_to_cart
EV-506986,U1623,2026-03-13 23:46:00,checkout_start
EV-501753,U1157,2026-03-13 23:47:00,product_view
EV-502558,U1225,2026-03-13 23:47:00,product_view
EV-506987,U1623,2026-03-13 23:48:00,payment_success
EV-502441,U1218,2026-03-13 23:49:00,product_view
EV-501754,U1157,2026-03-13 23:50:00,add_to_cart
EV-502559,U1225,2026-03-13 23:50:00,product_view
EV-503113,U1279,2026-03-13 23:50:00,checkout_start
EV-502560,U1225,2026-03-13 23:52:00,product_view
EV-503114,U1279,2026-03-13 23:52:00,payment_success
EV-501755,U1157,2026-03-13 23:53:00,checkout_start
EV-501756,U1157,2026-03-13 23:54:00,payment_success
EV-502442,U1218,2026-03-13 23:54:00,product_view
EV-502561,U1225,2026-03-13 23:56:00,add_to_cart
EV-502443,U1218,2026-03-13 23:58:00,product_view
EV-502562,U1225,2026-03-13 23:58:00,checkout_start
EV-502563,U1225,2026-03-14 00:00:00,payment_success
EV-502444,U1218,2026-03-14 00:02:00,add_to_cart
EV-502445,U1218,2026-03-14 00:04:00,checkout_start
EV-502446,U1218,2026-03-14 00:06:00,payment_success
EV-508159,U1767,2026-03-14 03:33:00,app_open
EV-508160,U1767,2026-03-14 03:36:00,product_view
EV-508161,U1767,2026-03-14 03:40:00,add_to_cart
EV-507864,U1190,2026-03-14 06:25:00,app_open
EV-507865,U1190,2026-03-14 06:28:00,product_view
EV-507310,U2061,2026-03-14 07:17:00,app_open
EV-507311,U2061,2026-03-14 07:20:00,product_view
EV-507312,U2061,2026-03-14 07:24:00,add_to_cart
EV-508824,U2012,2026-03-14 08:10:00,app_open
EV-508825,U2012,2026-03-14 08:13:00,product_view
EV-508826,U2012,2026-03-14 08:17:00,add_to_cart
EV-507400,U1016,2026-03-14 15:42:00,app_open
EV-507401,U1016,2026-03-14 15:45:00,product_view
EV-507402,U1016,2026-03-14 15:49:00,add_to_cart
EV-506523,U1595,2026-03-14 23:20:00,app_open
EV-506657,U1605,2026-03-14 23:20:00,app_open
EV-506658,U1605,2026-03-14 23:22:00,product_view
EV-504285,U1375,2026-03-14 23:23:00,app_open
EV-504371,U1381,2026-03-14 23:25:00,app_open
EV-506524,U1595,2026-03-14 23:25:00,product_view
EV-504286,U1375,2026-03-14 23:27:00,product_view
EV-505143,U1447,2026-03-14 23:27:00,app_open
EV-506525,U1595,2026-03-14 23:27:00,product_view
EV-506659,U1605,2026-03-14 23:27:00,product_view
EV-504372,U1381,2026-03-14 23:29:00,product_view
EV-505144,U1447,2026-03-14 23:29:00,product_view
EV-506526,U1595,2026-03-14 23:29:00,add_to_cart
EV-506660,U1605,2026-03-14 23:29:00,product_view
EV-504287,U1375,2026-03-14 23:30:00,add_to_cart
EV-503144,U1281,2026-03-14 23:31:00,app_open
EV-504373,U1381,2026-03-14 23:32:00,add_to_cart
EV-505145,U1447,2026-03-14 23:32:00,product_view
EV-506527,U1595,2026-03-14 23:32:00,checkout_start
EV-501779,U1159,2026-03-14 23:33:00,app_open
EV-503145,U1281,2026-03-14 23:33:00,product_view
EV-504288,U1375,2026-03-14 23:33:00,checkout_start
EV-506661,U1605,2026-03-14 23:33:00,add_to_cart
EV-504289,U1375,2026-03-14 23:34:00,payment_success
EV-504374,U1381,2026-03-14 23:34:00,checkout_start
EV-505237,U1462,2026-03-14 23:34:00,app_open
EV-506528,U1595,2026-03-14 23:34:00,payment_success
EV-501780,U1159,2026-03-14 23:35:00,product_view
EV-503146,U1281,2026-03-14 23:35:00,product_view
EV-504375,U1381,2026-03-14 23:35:00,payment_success
EV-505146,U1447,2026-03-14 23:35:00,add_to_cart
EV-506662,U1605,2026-03-14 23:35:00,checkout_start
EV-501781,U1159,2026-03-14 23:37:00,add_to_cart
EV-506663,U1605,2026-03-14 23:37:00,payment_success
EV-503147,U1281,2026-03-14 23:38:00,add_to_cart
EV-505147,U1447,2026-03-14 23:38:00,checkout_start
EV-505238,U1462,2026-03-14 23:38:00,product_view
EV-505604,U1500,2026-03-14 23:38:00,app_open
EV-501782,U1159,2026-03-14 23:40:00,checkout_start
EV-503148,U1281,2026-03-14 23:40:00,checkout_start
EV-503556,U1323,2026-03-14 23:40:00,app_open
EV-504463,U1389,2026-03-14 23:40:00,app_open
EV-505148,U1447,2026-03-14 23:40:00,payment_success
EV-500893,U1086,2026-03-14 23:41:00,app_open
EV-503149,U1281,2026-03-14 23:41:00,payment_success
EV-505239,U1462,2026-03-14 23:41:00,product_view
EV-501783,U1159,2026-03-14 23:42:00,payment_success
EV-503557,U1323,2026-03-14 23:42:00,product_view
EV-504464,U1389,2026-03-14 23:43:00,product_view
EV-505240,U1462,2026-03-14 23:43:00,product_view
EV-505605,U1500,2026-03-14 23:43:00,product_view
EV-500894,U1086,2026-03-14 23:44:00,product_view
EV-503498,U1318,2026-03-14 23:44:00,app_open
EV-504465,U1389,2026-03-14 23:45:00,add_to_cart
EV-503558,U1323,2026-03-14 23:46:00,product_view
EV-505241,U1462,2026-03-14 23:46:00,add_to_cart
EV-505606,U1500,2026-03-14 23:46:00,product_view
EV-500630,U1065,2026-03-14 23:47:00,app_open
EV-502889,U1262,2026-03-14 23:47:00,app_open
EV-505578,U1496,2026-03-14 23:47:00,app_open
EV-500895,U1086,2026-03-14 23:48:00,add_to_cart
EV-504466,U1389,2026-03-14 23:48:00,checkout_start
EV-505607,U1500,2026-03-14 23:48:00,add_to_cart
EV-500631,U1065,2026-03-14 23:49:00,product_view
EV-502890,U1262,2026-03-14 23:49:00,product_view
EV-503499,U1318,2026-03-14 23:49:00,product_view
EV-505242,U1462,2026-03-14 23:49:00,checkout_start
EV-505579,U1496,2026-03-14 23:50:00,product_view
EV-503500,U1318,2026-03-14 23:51:00,add_to_cart
EV-503559,U1323,2026-03-14 23:51:00,product_view
EV-505243,U1462,2026-03-14 23:51:00,payment_success
EV-505608,U1500,2026-03-14 23:51:00,checkout_start
EV-500632,U1065,2026-03-14 23:52:00,product_view
EV-500896,U1086,2026-03-14 23:52:00,checkout_start
EV-500897,U1086,2026-03-14 23:53:00,payment_success
EV-502891,U1262,2026-03-14 23:53:00,product_view
EV-503560,U1323,2026-03-14 23:53:00,add_to_cart
EV-505580,U1496,2026-03-14 23:53:00,product_view
EV-505609,U1500,2026-03-14 23:53:00,payment_success
EV-503501,U1318,2026-03-14 23:54:00,checkout_start
EV-503502,U1318,2026-03-14 23:56:00,payment_success
EV-505581,U1496,2026-03-14 23:56:00,add_to_cart
EV-500633,U1065,2026-03-14 23:57:00,product_view
EV-502892,U1262,2026-03-14 23:57:00,add_to_cart
EV-503561,U1323,2026-03-14 23:57:00,checkout_start
EV-503562,U1323,2026-03-14 23:58:00,payment_success
EV-500634,U1065,2026-03-14 23:59:00,add_to_cart
EV-505582,U1496,2026-03-14 23:59:00,checkout_start
EV-502893,U1262,2026-03-15 00:00:00,checkout_start
EV-502894,U1262,2026-03-15 00:01:00,payment_success
EV-505583,U1496,2026-03-15 00:01:00,payment_success
EV-500635,U1065,2026-03-15 00:03:00,checkout_start
EV-500636,U1065,2026-03-15 00:05:00,payment_success
EV-507419,U1107,2026-03-15 02:59:00,app_open
EV-507420,U1107,2026-03-15 03:02:00,product_view
EV-508764,U1223,2026-03-15 13:50:00,app_open
EV-508765,U1223,2026-03-15 13:53:00,product_view
EV-507504,U2037,2026-03-15 14:33:00,app_open
EV-507505,U2037,2026-03-15 14:36:00,product_view
EV-507506,U2037,2026-03-15 14:40:00,add_to_cart
EV-508107,U2437,2026-03-15 17:59:00,app_open
EV-508108,U2437,2026-03-15 18:02:00,product_view
EV-508620,U1547,2026-03-15 19:39:00,app_open
EV-508621,U1547,2026-03-15 19:42:00,product_view
EV-508413,U1149,2026-03-15 20:36:00,app_open
EV-508414,U1149,2026-03-15 20:39:00,product_view
EV-507933,U1468,2026-03-15 20:41:00,app_open
EV-507934,U1468,2026-03-15 20:44:00,product_view
EV-507152,U1569,2026-03-15 21:05:00,app_open
EV-507153,U1569,2026-03-15 21:08:00,product_view
EV-500141,U1015,2026-03-15 23:16:00,app_open
EV-506638,U1604,2026-03-15 23:17:00,app_open
EV-506366,U1578,2026-03-15 23:18:00,app_open
EV-505318,U1472,2026-03-15 23:19:00,app_open
EV-506367,U1578,2026-03-15 23:20:00,product_view
EV-506639,U1604,2026-03-15 23:20:00,product_view
EV-500142,U1015,2026-03-15 23:21:00,product_view
EV-505319,U1472,2026-03-15 23:21:00,product_view
EV-506368,U1578,2026-03-15 23:22:00,add_to_cart
EV-506640,U1604,2026-03-15 23:22:00,product_view
EV-500143,U1015,2026-03-15 23:24:00,product_view
EV-506369,U1578,2026-03-15 23:24:00,checkout_start
EV-503962,U1350,2026-03-15 23:25:00,app_open
EV-505320,U1472,2026-03-15 23:25:00,product_view
EV-506370,U1578,2026-03-15 23:25:00,payment_success
EV-506641,U1604,2026-03-15 23:26:00,add_to_cart
EV-500144,U1015,2026-03-15 23:27:00,add_to_cart
EV-500996,U1094,2026-03-15 23:27:00,app_open
EV-505321,U1472,2026-03-15 23:28:00,add_to_cart
EV-500997,U1094,2026-03-15 23:29:00,product_view
EV-503963,U1350,2026-03-15 23:29:00,product_view
EV-506642,U1604,2026-03-15 23:29:00,checkout_start
EV-506643,U1604,2026-03-15 23:30:00,payment_success
EV-500145,U1015,2026-03-15 23:31:00,checkout_start
EV-505322,U1472,2026-03-15 23:31:00,checkout_start
EV-506500,U1591,2026-03-15 23:31:00,app_open
EV-502447,U1218,2026-03-15 23:32:00,app_open
EV-500998,U1094,2026-03-15 23:33:00,product_view
EV-503964,U1350,2026-03-15 23:33:00,product_view
EV-500999,U1094,2026-03-15 23:35:00,product_view
EV-503965,U1350,2026-03-15 23:36:00,add_to_cart
EV-506501,U1591,2026-03-15 23:36:00,product_view
EV-502448,U1218,2026-03-15 23:37:00,product_view
EV-501000,U1094,2026-03-15 23:39:00,add_to_cart
EV-503966,U1350,2026-03-15 23:39:00,checkout_start
EV-502449,U1218,2026-03-15 23:41:00,add_to_cart
EV-503967,U1350,2026-03-15 23:41:00,payment_success
EV-506502,U1591,2026-03-15 23:41:00,product_view
EV-501001,U1094,2026-03-15 23:42:00,checkout_start
EV-503768,U1338,2026-03-15 23:42:00,app_open
EV-504893,U1425,2026-03-15 23:42:00,app_open
EV-501002,U1094,2026-03-15 23:43:00,payment_success
EV-504240,U1372,2026-03-15 23:44:00,app_open
EV-506503,U1591,2026-03-15 23:44:00,add_to_cart
EV-502450,U1218,2026-03-15 23:45:00,checkout_start
EV-503769,U1338,2026-03-15 23:45:00,product_view
EV-504894,U1425,2026-03-15 23:45:00,product_view
EV-502451,U1218,2026-03-15 23:46:00,payment_success
EV-503770,U1338,2026-03-15 23:47:00,product_view
EV-504241,U1372,2026-03-15 23:47:00,product_view
EV-506504,U1591,2026-03-15 23:47:00,checkout_start
EV-504895,U1425,2026-03-15 23:48:00,product_view
EV-506505,U1591,2026-03-15 23:48:00,payment_success
EV-500013,U1002,2026-03-15 23:49:00,app_open
EV-503771,U1338,2026-03-15 23:49:00,product_view
EV-504242,U1372,2026-03-15 23:50:00,product_view
EV-504896,U1425,2026-03-15 23:50:00,add_to_cart
EV-500014,U1002,2026-03-15 23:52:00,product_view
EV-503772,U1338,2026-03-15 23:52:00,add_to_cart
EV-504897,U1425,2026-03-15 23:53:00,checkout_start
EV-504243,U1372,2026-03-15 23:54:00,add_to_cart
EV-504898,U1425,2026-03-15 23:55:00,payment_success
EV-500015,U1002,2026-03-15 23:56:00,add_to_cart
EV-503773,U1338,2026-03-15 23:56:00,checkout_start
EV-500016,U1002,2026-03-15 23:58:00,checkout_start
EV-503774,U1338,2026-03-15 23:58:00,payment_success
EV-504244,U1372,2026-03-15 23:58:00,checkout_start
EV-504245,U1372,2026-03-15 23:59:00,payment_success
EV-500017,U1002,2026-03-16 00:00:00,payment_success
EV-507771,U2362,2026-03-16 00:03:00,app_open
EV-507772,U2362,2026-03-16 00:06:00,product_view
EV-508090,U1824,2026-03-16 00:17:00,app_open
EV-508091,U1824,2026-03-16 00:20:00,product_view
EV-508436,U1220,2026-03-16 02:55:00,app_open
EV-508437,U1220,2026-03-16 02:58:00,product_view
EV-507803,U2059,2026-03-16 07:37:00,app_open
EV-507804,U2059,2026-03-16 07:40:00,product_view
EV-508853,U1868,2026-03-16 08:11:00,app_open
EV-508854,U1868,2026-03-16 08:14:00,product_view
EV-508147,U2229,2026-03-16 10:05:00,app_open
EV-508148,U2229,2026-03-16 10:08:00,product_view
EV-508149,U2229,2026-03-16 10:12:00,add_to_cart
EV-508270,U2051,2026-03-16 11:06:00,app_open
EV-508271,U2051,2026-03-16 11:09:00,product_view
EV-507079,U1109,2026-03-16 15:45:00,app_open
EV-507080,U1109,2026-03-16 15:48:00,product_view
EV-507081,U1109,2026-03-16 15:52:00,add_to_cart
EV-507937,U1104,2026-03-16 18:38:00,app_open
EV-507938,U1104,2026-03-16 18:41:00,product_view
EV-508578,U2232,2026-03-16 21:06:00,app_open
EV-508579,U2232,2026-03-16 21:09:00,product_view
EV-508580,U2232,2026-03-16 21:13:00,add_to_cart
EV-503848,U1342,2026-03-16 23:17:00,app_open
EV-503849,U1342,2026-03-16 23:19:00,product_view
EV-503850,U1342,2026-03-16 23:22:00,product_view
EV-503851,U1342,2026-03-16 23:24:00,add_to_cart
EV-500225,U1028,2026-03-16 23:25:00,app_open
EV-503852,U1342,2026-03-16 23:28:00,checkout_start
EV-506846,U1618,2026-03-16 23:28:00,app_open
EV-500226,U1028,2026-03-16 23:30:00,product_view
EV-503001,U1271,2026-03-16 23:31:00,app_open
EV-506942,U1622,2026-03-16 23:31:00,app_open
EV-500227,U1028,2026-03-16 23:33:00,add_to_cart
EV-506847,U1618,2026-03-16 23:33:00,product_view
EV-503002,U1271,2026-03-16 23:34:00,product_view
EV-504649,U1404,2026-03-16 23:34:00,app_open
EV-500228,U1028,2026-03-16 23:35:00,checkout_start
EV-500229,U1028,2026-03-16 23:36:00,payment_success
EV-506943,U1622,2026-03-16 23:36:00,product_view
EV-506848,U1618,2026-03-16 23:37:00,add_to_cart
EV-503003,U1271,2026-03-16 23:38:00,product_view
EV-505952,U1544,2026-03-16 23:38:00,app_open
EV-506944,U1622,2026-03-16 23:38:00,add_to_cart
EV-504650,U1404,2026-03-16 23:39:00,product_view
EV-506849,U1618,2026-03-16 23:39:00,checkout_start
EV-506850,U1618,2026-03-16 23:40:00,payment_success
EV-505953,U1544,2026-03-16 23:42:00,product_view
EV-506945,U1622,2026-03-16 23:42:00,checkout_start
EV-503004,U1271,2026-03-16 23:43:00,product_view
EV-504651,U1404,2026-03-16 23:43:00,product_view
EV-506946,U1622,2026-03-16 23:43:00,payment_success
EV-500712,U1074,2026-03-16 23:45:00,app_open
EV-505954,U1544,2026-03-16 23:45:00,product_view
EV-504540,U1394,2026-03-16 23:46:00,app_open
EV-502053,U1189,2026-03-16 23:47:00,app_open
EV-503005,U1271,2026-03-16 23:47:00,add_to_cart
EV-503585,U1325,2026-03-16 23:47:00,app_open
EV-504652,U1404,2026-03-16 23:47:00,product_view
EV-505955,U1544,2026-03-16 23:47:00,add_to_cart
EV-506770,U1609,2026-03-16 23:48:00,app_open
EV-501939,U1177,2026-03-16 23:49:00,app_open
EV-503586,U1325,2026-03-16 23:49:00,product_view
EV-500713,U1074,2026-03-16 23:50:00,product_view
EV-502054,U1189,2026-03-16 23:50:00,product_view
EV-503006,U1271,2026-03-16 23:50:00,checkout_start
EV-504541,U1394,2026-03-16 23:50:00,product_view
EV-504653,U1404,2026-03-16 23:50:00,add_to_cart
EV-503007,U1271,2026-03-16 23:51:00,payment_success
EV-505956,U1544,2026-03-16 23:51:00,checkout_start
EV-506771,U1609,2026-03-16 23:52:00,product_view
EV-500714,U1074,2026-03-16 23:53:00,product_view
EV-501940,U1177,2026-03-16 23:53:00,product_view
EV-502055,U1189,2026-03-16 23:53:00,product_view
EV-505957,U1544,2026-03-16 23:53:00,payment_success
EV-503587,U1325,2026-03-16 23:54:00,product_view
EV-504542,U1394,2026-03-16 23:54:00,add_to_cart
EV-504654,U1404,2026-03-16 23:54:00,checkout_start
EV-506772,U1609,2026-03-16 23:54:00,product_view
EV-502056,U1189,2026-03-16 23:55:00,product_view
EV-500715,U1074,2026-03-16 23:56:00,add_to_cart
EV-504655,U1404,2026-03-16 23:56:00,payment_success
EV-501941,U1177,2026-03-16 23:57:00,add_to_cart
EV-503588,U1325,2026-03-16 23:57:00,add_to_cart
EV-506773,U1609,2026-03-16 23:57:00,add_to_cart
EV-502057,U1189,2026-03-16 23:58:00,add_to_cart
EV-504543,U1394,2026-03-16 23:58:00,checkout_start
EV-500716,U1074,2026-03-16 23:59:00,checkout_start
EV-504544,U1394,2026-03-16 23:59:00,payment_success
EV-501942,U1177,2026-03-17 00:00:00,checkout_start
EV-503589,U1325,2026-03-17 00:00:00,checkout_start
EV-500717,U1074,2026-03-17 00:01:00,payment_success
EV-503590,U1325,2026-03-17 00:01:00,payment_success
EV-506774,U1609,2026-03-17 00:01:00,checkout_start
EV-501943,U1177,2026-03-17 00:02:00,payment_success
EV-502058,U1189,2026-03-17 00:02:00,checkout_start
EV-502059,U1189,2026-03-17 00:03:00,payment_success
EV-508903,U1112,2026-03-17 13:55:00,app_open
EV-508904,U1112,2026-03-17 13:58:00,product_view
EV-508259,U2422,2026-03-17 15:30:00,app_open
EV-508260,U2422,2026-03-17 15:33:00,product_view
EV-508261,U2422,2026-03-17 15:37:00,add_to_cart
EV-508347,U1724,2026-03-17 18:53:00,app_open
EV-508348,U1724,2026-03-17 18:56:00,product_view
EV-508349,U1724,2026-03-17 19:00:00,add_to_cart
EV-502640,U1233,2026-03-17 23:17:00,app_open
EV-504843,U1421,2026-03-17 23:17:00,app_open
EV-501343,U1126,2026-03-17 23:19:00,app_open
EV-502582,U1227,2026-03-17 23:19:00,app_open
EV-502857,U1260,2026-03-17 23:19:00,app_open
EV-504844,U1421,2026-03-17 23:19:00,product_view
EV-503503,U1318,2026-03-17 23:20:00,app_open
EV-502641,U1233,2026-03-17 23:21:00,product_view
EV-504845,U1421,2026-03-17 23:21:00,add_to_cart
EV-503504,U1318,2026-03-17 23:22:00,product_view
EV-501344,U1126,2026-03-17 23:23:00,product_view
EV-502583,U1227,2026-03-17 23:24:00,product_view
EV-502858,U1260,2026-03-17 23:24:00,product_view
EV-503505,U1318,2026-03-17 23:24:00,product_view
EV-501345,U1126,2026-03-17 23:25:00,product_view
EV-501440,U1128,2026-03-17 23:25:00,app_open
EV-504846,U1421,2026-03-17 23:25:00,checkout_start
EV-502642,U1233,2026-03-17 23:26:00,product_view
EV-503866,U1343,2026-03-17 23:26:00,app_open
EV-504899,U1425,2026-03-17 23:26:00,app_open
EV-501346,U1126,2026-03-17 23:27:00,add_to_cart
EV-501441,U1128,2026-03-17 23:27:00,product_view
EV-503436,U1314,2026-03-17 23:27:00,app_open
EV-503506,U1318,2026-03-17 23:27:00,product_view
EV-504847,U1421,2026-03-17 23:27:00,payment_success
EV-502859,U1260,2026-03-17 23:28:00,product_view
EV-501442,U1128,2026-03-17 23:29:00,add_to_cart
EV-502584,U1227,2026-03-17 23:29:00,product_view
EV-503437,U1314,2026-03-17 23:29:00,product_view
EV-500718,U1074,2026-03-17 23:30:00,app_open
EV-501347,U1126,2026-03-17 23:30:00,checkout_start
EV-503507,U1318,2026-03-17 23:30:00,add_to_cart
EV-504900,U1425,2026-03-17 23:30:00,product_view
EV-507786,U1777,2026-03-17 23:30:00,app_open
EV-502585,U1227,2026-03-17 23:31:00,add_to_cart
EV-502643,U1233,2026-03-17 23:31:00,product_view
EV-502860,U1260,2026-03-17 23:31:00,product_view
EV-503867,U1343,2026-03-17 23:31:00,product_view
EV-501348,U1126,2026-03-17 23:32:00,payment_success
EV-503438,U1314,2026-03-17 23:32:00,add_to_cart
EV-505528,U1487,2026-03-17 23:32:00,app_open
EV-501443,U1128,2026-03-17 23:33:00,checkout_start
EV-507787,U1777,2026-03-17 23:33:00,product_view
EV-500719,U1074,2026-03-17 23:34:00,product_view
EV-501444,U1128,2026-03-17 23:34:00,payment_success
EV-502644,U1233,2026-03-17 23:34:00,add_to_cart
EV-503439,U1314,2026-03-17 23:34:00,checkout_start
EV-503508,U1318,2026-03-17 23:34:00,checkout_start
EV-505529,U1487,2026-03-17 23:34:00,product_view
EV-502586,U1227,2026-03-17 23:35:00,checkout_start
EV-502861,U1260,2026-03-17 23:35:00,add_to_cart
EV-503440,U1314,2026-03-17 23:35:00,payment_success
EV-503868,U1343,2026-03-17 23:35:00,product_view
EV-504901,U1425,2026-03-17 23:35:00,product_view
EV-503509,U1318,2026-03-17 23:36:00,payment_success
EV-500720,U1074,2026-03-17 23:37:00,product_view
EV-502587,U1227,2026-03-17 23:37:00,payment_success
EV-502645,U1233,2026-03-17 23:37:00,checkout_start
EV-502646,U1233,2026-03-17 23:38:00,payment_success
EV-503869,U1343,2026-03-17 23:38:00,product_view
EV-505530,U1487,2026-03-17 23:38:00,product_view
EV-502862,U1260,2026-03-17 23:39:00,checkout_start
EV-504902,U1425,2026-03-17 23:39:00,add_to_cart
EV-500721,U1074,2026-03-17 23:40:00,product_view
EV-502863,U1260,2026-03-17 23:41:00,payment_success
EV-503176,U1282,2026-03-17 23:41:00,app_open
EV-500722,U1074,2026-03-17 23:42:00,add_to_cart
EV-503870,U1343,2026-03-17 23:42:00,add_to_cart
EV-504672,U1406,2026-03-17 23:42:00,app_open
EV-505531,U1487,2026-03-17 23:42:00,add_to_cart
EV-504903,U1425,2026-03-17 23:43:00,checkout_start
EV-503871,U1343,2026-03-17 23:44:00,checkout_start
EV-504904,U1425,2026-03-17 23:44:00,payment_success
EV-500723,U1074,2026-03-17 23:45:00,checkout_start
EV-503872,U1343,2026-03-17 23:45:00,payment_success
EV-505532,U1487,2026-03-17 23:45:00,checkout_start
EV-500724,U1074,2026-03-17 23:46:00,payment_success
EV-503177,U1282,2026-03-17 23:46:00,product_view
EV-504673,U1406,2026-03-17 23:46:00,product_view
